Batch	Roundtrip	Avis id	Start date	End date	Pages		Resource
400027049972	1	flyveposten	1845-01-01	1856-12-31	15691	flyveposten_1845-01-01_1856-12-31_B400027049972-RT1.zip
400027044334	1	vejleamtsfolkeblad	1881-01-01	1881-12-30	1210	vejleamtsfolkeblad_1881-01-01_1881-12-30_B400027044334-RT1.zip
400027045901	1	berlingsketidende	1834-01-01	1845-04-30	17804	berlingsketidende_1834-01-01_1845-04-30_B400027045901-RT1.zip
400027133361	1	corsaren1840	1840-01-01	1853-12-31	5138	corsaren1840_1840-01-01_1853-12-31_B400027133361-RT1.zip
400027045926	1	berlingsketidende	1874-01-01	1877-09-30	14876	berlingsketidende_1874-01-01_1877-09-30_B400027045926-RT1.zip
400027133647	1	dendanskemercurius1666	1683-11-01	1691-12-31	650	dendanskemercurius1666_1683-11-01_1691-12-31_B400027133647-RT1.zip
400027041696	1	ribestiftstidende	1871-01-01	1881-12-31	12012	ribestiftstidende_1871-01-01_1881-12-31_B400027041696-RT1.zip
400027043583	2	vestslesvigsktidende	1856-01-01	1871-12-31	10788	vestslesvigsktidende_1856-01-01_1871-12-31_B400027043583-RT2.zip
400026953268	3	aalborgstiftstidende	1824-01-01	1846-12-31	23062	aalborgstiftstidende_1824-01-01_1846-12-31_B400026953268-RT3.zip
400027106331	1	frederiksborgamtstidende	1880-01-01	1891-12-31	4868	frederiksborgamtstidende_1880-01-01_1891-12-31_B400027106331-RT1.zip
400027101461	2	adresseavisen1759	1854-01-01	1858-12-31	18384	adresseavisen1759_1854-01-01_1858-12-31_B400027101461-RT2.zip
400027043796	4	bornholmstidende	1866-01-01	1881-12-31	9606	bornholmstidende_1866-01-01_1881-12-31_B400027043796-RT4.zip
400027044849	2	viborgstiftstidende	1840-01-01	1866-12-31	25284	viborgstiftstidende_1840-01-01_1866-12-31_B400027044849-RT2.zip
